Área Total,Dormitorios,Baños,Estacionamiento,Zona_num,Municipio_num,Precio Venta
128.5,5,3,1,99,99,925000.0
0.0,5,4,0,2,0,721500.0
316.24,6,3,1,99,99,629000.0
300.0,4,1,1,99,99,1165500.0
45.02,2,1,0,99,99,185000.0
280.0,6,2,2,8,1,1731600.0
28.0,1,1,1,99,99,140000.0
80.0,2,1,0,99,99,370000.0
188.57,4,4,1,99,99,999000.0
340.0,7,4,3,13,2,1864800.0
281.79,5,2,0,99,99,550000.0
180.0,5,2,3,99,99,943500.0
202.0,5,5,2,99,99,1221000.0
312.5,5,3,2,1,0,2220000.0
245.0,8,4,0,2,0,740000.0
30.0,0,0,0,99,99,25000.0
90.0,4,1,0,13,2,462500.0
550.0,5,5,6,5,0,4440000.0
30.0,2,1,0,99,99,40000.0
600.0,3,5,2,99,99,3082840.0
30.0,2,1,0,13,2,35000.0
135.43,4,3,1,99,99,962000.0
544.73,14,16,4,99,99,577200.0
500.0,6,3,3,3,0,4810000.0
142.0,8,5,1,35,5,1073000.0
134.39,3,2,0,99,99,296000.0
376.0,5,3,2,2,0,2974800.0
300.0,3,3,1,99,99,629000.0
250.0,4,2,1,4,0,2035000.0
300.0,13,8,1,99,99,888000.0
118.0,4,2,0,99,99,740000.0
600.0,3,4,2,99,99,2423500.0
291.04,0,0,1,99,99,740000.0
200.0,4,2,1,99,99,614200.0
680.0,3,3,2,99,99,1683500.0
200.0,4,3,2,99,99,740000.0
121.0,4,3,1,99,99,425500.0
250.0,7,5,0,99,99,980500.0
469.12,8,5,1,17,2,777000.0
200.0,4,2,1,99,99,814000.0
396.0,6,4,3,1,0,2405000.0
196.96,3,2,2,99,99,999000.0
308.0,20,12,0,99,99,925000.0
0.0,1,1,0,99,99,726909.0
0.0,5,3,2,3,0,3145000.0
150.0,3,2,1,99,99,250000.0
240.0,6,5,1,99,99,573500.0
642.0,7,5,2,5,0,4069996.0
53.21,3,2,0,13,2,740000.0
50.0,0,0,0,34,5,296000.0
210.0,7,4,1,99,99,662300.0
360.0,7,6,1,99,99,1036000.0
538.7,0,0,0,99,99,149491.0
420.0,4,4,2,1,0,2923000.0
205.0,0,0,0,28,4,1184000.0
365.0,5,3,8,99,99,1850000.0
244.0,4,2,1,99,99,425500.0
190.0,3,2,1,99,99,677100.0
300.0,5,3,1,99,99,592000.0
150.0,3,1,0,99,99,314500.0
69.0,0,0,0,99,99,629000.0
165.08,3,1,0,35,5,370000.0
179.0,4,3,0,99,99,630000.0
400.0,7,9,0,99,99,1665000.0
168.0,4,3,1,99,99,962000.0
120.0,3,2,0,99,99,370000.0
190.0,3,2,2,99,99,888000.0
198.0,6,4,0,3,0,1021000.0
100.0,1,1,1,99,99,592000.0
300.0,3,3,1,25,4,1184000.0
200.0,9,3,0,99,99,481000.0
293.0,0,0,0,1,0,1665000.0
90.0,3,2,2,99,99,277500.0
99.5,2,2,0,28,4,666000.0
140.0,2,1,1,99,99,366300.0
178.0,3,3,4,25,4,721500.0
140.0,4,3,0,99,99,314500.0
242.6,4,3,2,2,0,1795240.0
300.0,8,5,0,20,3,554996.0
182.5,3,1,0,99,99,703000.0
140.0,4,2,0,99,99,280000.0
437.6,13,8,1,99,99,1073000.0
152.0,2,3,0,99,99,980500.0
318.0,5,5,1,99,99,1332000.0
150.0,3,2,0,99,99,2360600.0
190.0,4,2,0,99,99,592000.0
597.0,5,8,3,2,0,2738000.0
32.0,0,0,0,22,3,171000.0
240.0,5,4,0,22,3,444000.0
345.0,4,5,1,16,2,703000.0
317.52,11,0,0,99,99,1291300.0
196.0,4,2,1,99,99,962000.0
150.0,6,2,1,99,99,740000.0
230.0,5,2,0,99,99,370000.0
100.0,3,3,0,99,99,740000.0
244.5,9,4,0,99,99,666000.0
150.0,6,3,0,99,99,388500.0
330.0,5,3,2,99,99,592000.0
130.0,3,2,0,99,99,943500.0
357.0,7,6,3,99,99,962000.0
157.22,4,2,0,99,99,303400.0
328.2,6,4,2,99,99,1221000.0
0.0,0,0,0,99,99,869500.0
350.0,0,0,0,99,99,732600.0
320.89,4,5,4,5,0,2146000.0
133.0,4,3,2,2,0,1017500.0
140.0,0,1,1,99,99,444000.0
144.41,3,2,1,99,99,384800.0
118.12,2,1,1,99,99,573500.0
303.0,6,5,5,2,0,2775000.0
456.0,7,3,1,99,99,814000.0
360.0,8,7,2,34,5,555000.0
160.0,3,2,1,99,99,296000.0
360.0,4,4,1,99,99,1313500.0
117.7,2,2,0,16,2,277500.0
58.0,2,2,0,9,1,295800.0
140.0,0,0,0,99,99,296000.0
60.0,3,1,1,2,0,284900.0
285.0,3,2,1,99,99,1184000.0
60.0,3,1,1,2,0,321900.0
350.0,0,0,0,3,0,1295000.0
100.0,15,6,1,99,99,314500.0
101.1,0,0,0,16,2,314500.0
244.92,8,5,1,20,3,1028600.0
130.56,3,2,0,99,99,296000.0
640.0,6,4,4,28,4,3293000.0
217.0,4,2,1,99,99,462500.0
0.0,0,0,0,99,99,851000.0
320.0,5,5,2,99,99,1069300.0
100.0,9,9,1,99,99,592000.0
79.0,3,1,0,99,99,214600.0
93.0,3,2,2,99,99,999000.0
196.0,3,2,1,99,99,190000.0
150.0,3,2,0,99,99,740000.0
150.0,3,1,0,20,3,259000.0
90.0,0,0,0,99,99,277500.0
50.0,2,1,0,99,99,145000.0
322.54,3,5,2,5,0,2257000.0
173.0,5,2,0,99,99,536500.0
200.0,5,2,1,99,99,591963.0
310.85,8,3,1,2,0,1295000.0
300.0,5,5,1,5,0,2886000.0
0.0,0,0,0,99,99,134794.0
240.0,0,0,0,99,99,621600.0
250.0,4,6,2,99,99,629000.0
200.0,0,0,0,99,99,444000.0
194.55,4,2,0,99,99,240500.0
73.0,2,1,0,24,4,259000.0
35.0,2,1,0,99,99,136900.0
254.0,8,3,1,99,99,925000.0
740.06,12,12,0,99,99,1961000.0
361.6,6,4,1,20,3,925000.0
550.0,7,5,11,99,99,15540000.0
103.0,3,1,0,99,99,229400.0
300.02,4,3,2,99,99,1302400.0
145.0,4,3,1,99,99,666000.0
146.68,4,2,1,99,99,325600.0
116.0,5,3,0,99,99,351500.0
316.0,10,8,2,34,5,666000.0
358.3,13,6,1,99,99,684500.0
360.0,6,4,1,99,99,721500.0
145.6,6,2,0,16,2,288600.0
235.0,4,3,1,99,99,666000.0
220.0,5,1,0,99,99,351500.0
480.0,7,5,9,5,0,3996000.0
70.98,3,2,0,13,2,635160.0
204.0,4,4,1,99,99,925000.0
420.0,9,5,1,99,99,592000.0
210.0,5,5,1,99,99,314500.0
81.0,1,1,0,17,2,166500.0
180.0,5,1,0,99,99,323750.0
162.0,4,3,1,99,99,488400.0
106.0,4,2,1,99,99,314500.0
290.0,4,2,1,1,0,1986900.0
320.0,6,4,2,5,0,1406000.0
137.0,4,2,1,99,99,303400.0
0.0,10,4,1,99,99,680800.0
215.0,7,5,0,99,99,520000.0
315.0,6,4,0,99,99,684500.0
325.0,10,5,1,99,99,481000.0
980.0,12,13,1,99,99,2775000.0
282.15,10,3,1,99,99,573500.0
66.0,2,2,0,99,99,547600.0
300.0,6,2,0,35,5,777000.0
235.0,5,4,1,2,0,1295000.0
174.3,4,3,1,99,99,740000.0
300.0,4,2,0,99,99,1332000.0
77.81,3,2,1,99,99,270000.0
120.0,5,3,1,20,3,943500.0
140.0,3,0,1,16,2,307100.0
223.51,4,3,4,5,0,1924000.0
224.76,5,2,2,99,99,610500.0
270.0,15,6,0,99,99,536500.0
37.0,1,1,0,35,5,60000.0
265.55,0,4,0,99,99,1406000.0
222.0,6,3,0,31,5,332630.0
320.0,7,3,1,99,99,1295000.0
470.0,5,7,3,5,0,2664000.0
180.0,3,1,1,99,99,555000.0
155.0,3,1,1,99,99,277500.0
570.0,8,7,0,99,99,6788649.0
200.0,4,4,0,13,2,592000.0
166.0,4,3,1,16,2,370000.0
172.0,3,3,2,2,0,1184000.0
180.0,5,3,8,99,99,1221000.0
89.0,4,2,1,99,99,248000.0
122.0,6,4,0,3,0,1073000.0
120.0,2,1,0,26,4,277500.0
195.0,9,2,0,99,99,1118325.0
200.0,6,3,0,99,99,499500.0
360.0,10,10,0,99,99,1609500.0
450.0,12,6,3,99,99,1887000.0
15.0,0,0,0,16,2,185000.0
154.88,4,4,2,4,0,1332000.0
158.6,4,2,2,99,99,499500.0
120.0,3,3,2,99,99,758500.0
86.34,3,1,0,99,99,370000.0
139.0,3,2,0,99,99,328560.0
1.0,0,0,0,99,99,1864800.0
154.0,4,2,0,99,99,684500.0
350.0,4,4,4,5,0,4440000.0
220.0,5,7,1,99,99,462500.0
100.0,2,2,2,99,99,300.0
350.0,3,2,2,99,99,1165500.0
578.0,6,3,5,4,0,5550000.0
160.0,0,0,0,99,99,1221000.0
350.4,7,5,1,99,99,1295000.0
133.0,2,2,6,26,4,399600.0
366.35,10,5,1,99,99,736300.0
90.0,5,1,0,99,99,666000.0
261.0,7,4,0,99,99,296000.0
220.0,4,2,0,31,5,351500.0
140.0,4,2,0,99,99,222000.0
160.76,3,3,1,99,99,440300.0
234.0,0,0,0,99,99,666000.0
0.0,0,0,0,2,0,2960000.0
290.0,4,3,1,0,0,4625000.0
561.0,6,6,1,34,5,740000.0
314.0,1,2,30,16,2,921300.0
29.0,2,1,1,99,99,160000.0
180.0,6,3,1,99,99,425500.0
345.0,3,2,1,4,0,2923000.0
408.0,13,11,1,99,99,1147000.0
160.0,4,2,0,24,4,832500.0
118.81,3,1,0,99,99,814000.0
0.0,9,3,2,3,0,943500.0
90.0,4,3,0,99,99,444000.0
120.0,2,1,1,99,99,481000.0
220.0,4,3,1,99,99,333000.0
310.0,5,4,2,99,99,1554000.0
120.0,3,3,0,99,99,247900.0
0.0,4,2,1,99,99,436600.0
350.0,13,9,0,99,99,740000.0
334.82,6,3,0,99,99,1221000.0
70.0,0,0,0,99,99,388500.0
90.0,4,2,0,34,5,555000.0
120.0,2,1,0,22,3,369996.0
200.0,10,8,0,99,99,3330000.0
328.0,12,8,1,99,99,888000.0
480.7,11,7,1,34,5,1406000.0
350.0,5,3,2,5,0,1332000.0
180.0,4,4,2,99,99,3700.0
0.0,0,0,0,99,99,203130.0
217.0,4,3,2,3,0,2368000.0
700.0,16,16,6,99,99,2412400.0
890.0,12,13,5,28,4,7215000.0
98.27,2,1,1,13,2,245802.0
348.17,6,5,0,20,3,1517000.0
346.0,4,4,3,2,0,2771300.0
350.0,9,8,2,34,5,814000.0
424.03,6,6,2,9,1,1443000.0
173.0,4,3,0,26,4,832500.0
179.0,4,3,1,24,4,536500.0
266.0,4,2,0,34,5,266400.0
354.0,6,5,1,22,3,1017500.0
124.0,0,0,0,99,99,333000.0
400.0,8,4,2,30,5,1628000.0
450.0,8,9,2,99,99,1091500.0
183.29,6,4,4,26,4,610500.0
57.92,2,3,0,99,99,148000.0
750.4,17,8,1,99,99,2035000.0
200.0,4,3,0,99,99,518000.0
104.28,1,1,0,99,99,462500.0
384.0,6,4,0,99,99,1110000.0
352.94,4,3,0,99,99,814000.0
354.2,7,3,4,5,0,2109000.0
111.6,4,2,0,99,99,185000.0
100.0,3,1,0,99,99,666000.0
120.0,4,3,0,99,99,351500.0
129.38,4,4,1,99,99,314500.0
300.0,4,3,1,99,99,647500.0
236.0,4,0,0,2,0,1961000.0
0.0,0,0,0,99,99,183150.0
338.02,7,6,0,2,0,1665000.0
120.0,3,2,1,99,99,518000.0
57.0,13,1,0,99,99,222000.0
151.32,3,2,0,99,99,851000.0
216.31,4,2,0,99,99,592000.0
500.0,9,7,2,25,4,2553000.0
500.0,3,3,6,99,99,1184000.0
150.0,5,2,0,99,99,399600.0
120.0,5,4,0,17,2,277500.0
0.0,0,0,0,26,4,210900.0
130.0,3,3,2,1,0,1998000.0
65.98,3,1,1,99,99,629000.0
180.0,4,3,0,99,99,320000.0
270.0,7,4,1,99,99,518000.0
228.0,8,3,0,99,99,407000.0
83.97,4,2,1,99,99,285000.0
102.2,3,2,0,99,99,351500.0
0.0,2,1,1,99,99,192400.0
363.4,0,0,0,1,0,2960000.0
350.0,6,5,4,22,3,1184000.0
280.0,5,5,4,5,0,5550000.0
120.0,5,4,3,99,99,518000.0
48.4,2,1,0,99,99,240500.0
128.8,4,3,1,99,99,407000.0
270.0,0,0,0,99,99,1110000.0
180.0,3,2,0,99,99,444000.0
318.6,8,3,1,20,3,821400.0
105.0,3,1,0,31,5,610500.0
294.0,0,0,0,99,99,814000.0
300.0,7,7,0,99,99,869500.0
500.4,12,6,0,99,99,370000.0
410.0,12,7,0,99,99,1313500.0
134.17,3,1,0,16,2,292300.0
280.0,6,5,0,99,99,851000.0
178.6,4,2,3,99,99,1036000.0
30.0,0,0,0,99,99,555000.0
10.0,1,1,0,99,99,932400.0
180.0,4,2,1,0,0,943500.0
129.62,6,2,0,99,99,962000.0
295.29,5,3,1,99,99,925000.0
134.0,4,2,0,99,99,407000.0
335.0,4,3,2,5,0,2590000.0
80.0,1,1,0,99,99,192400.0
613.22,6,6,4,10,1,3182000.0
120.6,0,0,0,34,5,351500.0
184.0,3,2,1,99,99,573500.0
200.0,7,2,0,99,99,666000.0
200.0,6,4,1,99,99,444000.0
148.0,3,2,0,99,99,481000.0
120.0,3,2,0,99,99,369585.0
84.0,3,1,0,16,2,229400.0
321.9,12,5,0,99,99,888000.0
70.0,3,1,0,99,99,333000.0
264.0,4,3,2,5,0,2105300.0
162.47,5,4,1,99,99,962000.0
100.0,2,1,1,99,99,245000.0
282.25,5,3,2,99,99,3145000.0
160.0,9,4,0,99,99,592000.0
81.5,2,2,1,99,99,390000.0
337.0,5,2,0,14,2,1665000.0
238.5,7,4,2,99,99,995300.0
140.0,5,3,1,99,99,629000.0
315.0,8,6,0,33,5,814000.0
39.0,1,1,0,99,99,122100.0
260.0,8,3,1,7,1,962000.0
90.0,3,1,1,99,99,222000.0
148.12,1,1,0,99,99,125000.0
753.13,14,16,20,32,5,37000000.0
180.0,6,2,0,99,99,220000.0
85.65,4,2,0,17,2,266400.0
162.0,3,2,1,35,5,629000.0
140.0,5,2,0,99,99,444000.0
201.0,4,4,2,2,0,2515630.0
14.0,1,1,0,99,99,551300.0
217.5,5,2,1,99,99,1128500.0
256.38,3,3,0,1,0,2220000.0
170.0,3,2,0,7,1,869500.0
370.52,6,5,2,2,0,2349500.0
180.0,4,2,1,16,2,999000.0
580.0,11,7,0,99,99,1443000.0
491.85,16,12,2,99,99,980500.0
214.31,7,7,1,99,99,1110000.0
199.24,4,2,1,28,4,832500.0
267.81,4,3,1,99,99,1180300.0
303.54,9,8,1,99,99,500000.0
200.0,6,2,1,16,2,481000.0
270.0,5,8,1,99,99,600000.0
223.0,4,1,0,16,2,362600.0
230.0,4,2,0,16,2,482124.0
144.25,2,1,2,25,4,736300.0
450.0,0,0,0,2,0,1546600.0
160.0,4,2,1,99,99,259000.0
200.0,6,4,0,99,99,1961000.0
420.0,9,8,1,99,99,450000.0
650.0,15,13,1,99,99,925000.0
300.0,9,6,1,99,99,462500.0
350.0,9,6,1,99,99,462500.0
252.0,5,4,3,99,99,1369000.0
116.6,3,3,1,99,99,595700.0
430.0,4,5,2,16,2,888000.0
144.0,5,3,0,99,99,455100.0
441.85,16,9,1,20,3,1184000.0
229.2,3,3,1,99,99,691900.0
190.0,3,3,2,14,2,1924000.0
263.0,5,4,1,99,99,666000.0
450.0,0,0,0,99,99,1128500.0
358.0,17,13,0,16,2,592000.0
346.0,9,4,0,7,1,1172900.0
480.0,0,0,1,99,99,1332000.0
335.58,9,5,1,99,99,629000.0
300.0,4,4,2,23,3,1221000.0
210.9,3,3,2,2,0,1254300.0
226.0,5,5,1,99,99,666000.0
630.0,16,7,0,22,3,1480000.0
112.42,4,2,1,99,99,266400.0
60.0,1,1,0,99,99,107300.0
200.0,6,3,0,99,99,462500.0
441.0,9,9,1,99,99,869500.0
242.1,5,3,2,2,0,1291300.0
108.0,3,1,0,99,99,288600.0
115.7,4,2,2,25,4,555000.0
200.0,6,2,0,99,99,240500.0
135.0,3,3,2,25,4,518000.0
180.0,4,3,0,13,2,647500.0
203.67,0,0,0,99,99,1480000.0
130.69,3,2,0,99,99,721500.0
253.0,6,3,0,99,99,1665000.0
223.0,4,4,2,99,99,1258000.0
246.0,0,2,1,7,1,1443000.0
140.0,5,3,1,16,2,166500.0
359.0,7,5,2,2,0,1850000.0
392.0,8,4,1,99,99,962000.0
306.92,4,3,3,5,0,5032000.0
300.0,6,5,1,99,99,499500.0
0.0,0,0,0,99,99,1850000.0
350.0,5,2,2,99,99,2405000.0
200.0,5,5,0,99,99,444000.0
220.0,6,3,0,99,99,358900.0
0.0,0,0,0,99,99,3163500.0
980.0,7,0,0,99,99,2775000.0
300.0,8,3,1,99,99,407000.0
67.9,3,2,1,16,2,203500.0
269.0,9,6,0,99,99,554630.0
231.0,7,3,2,99,99,1036000.0
240.0,4,2,0,34,5,481000.0
350.0,9,4,2,99,99,2146000.0
220.0,5,5,1,1,0,1217300.0
362.0,4,2,4,5,0,4255000.0
220.0,7,1,1,99,99,333000.0
50.0,0,0,0,34,5,314500.0
0.0,0,0,1,99,99,1036000.0
1000.09,5,5,8,99,99,1439300.0
240.0,8,5,1,9,1,1010100.0
570.0,6,7,0,17,2,925000.0
0.0,3,1,0,99,99,250000.0
220.0,5,3,1,99,99,691900.0
120.0,2,2,0,22,3,462500.0
231.36,7,4,2,2,0,1306100.0
190.0,6,4,0,99,99,573500.0
126.0,3,2,0,99,99,370000.0
600.0,12,5,0,99,99,536500.0
70.0,1,1,1,99,99,292300.0
102.0,2,2,1,99,99,329300.0
108.0,2,1,0,99,99,277500.0
370.0,6,4,4,4,0,2405000.0
240.0,4,3,1,99,99,444000.0
320.0,4,4,2,2,0,2127500.0
81.86,4,2,0,0,0,555000.0
245.4,4,2,1,99,99,610500.0
378.0,6,5,1,99,99,514300.0
108.0,6,3,1,99,99,492100.0
110.0,2,2,1,16,2,333000.0
110.0,3,2,0,7,1,740000.0
160.0,2,2,0,99,99,185000.0
304.0,3,2,1,99,99,462500.0
177.6,9,4,0,20,3,1036000.0
270.0,6,3,0,99,99,333000.0
360.0,5,3,1,99,99,1073000.0
218.0,0,0,0,32,5,1535500.0
206.27,3,3,0,34,5,462500.0
200.0,6,4,6,99,99,684500.0
170.0,5,6,1,99,99,839900.0
300.0,8,0,1,99,99,1665000.0
0.0,0,0,2,3,0,13273750.0
397.72,4,0,0,17,2,962000.0
219.0,6,2,0,99,99,2035000.0
800.0,0,8,0,99,99,1887000.0
70.0,0,0,0,34,5,277500.0
190.0,3,3,1,25,4,740000.0
205.52,4,3,3,99,99,1369000.0
180.0,5,3,0,99,99,436600.0
183.0,4,4,1,99,99,777000.0
171.4,5,4,3,28,4,2035000.0
122.0,4,4,1,99,99,518000.0
157.0,4,2,0,99,99,610500.0
100.0,0,0,0,99,99,111000.0
280.0,6,0,0,99,99,1628000.0
961.0,0,0,0,20,3,1831500.0
80.0,0,0,0,99,99,414400.0
326.98,7,3,4,99,99,647500.0
240.0,6,4,1,99,99,481000.0
280.0,5,5,4,99,99,481000.0
436.78,5,5,3,4,0,3145000.0
247.05,8,0,2,99,99,1461500.0
180.0,4,3,1,99,99,584600.0
160.0,3,1,1,34,5,732600.0
300.0,1,1,1,99,99,277500.0
60.0,4,2,0,99,99,536500.0
175.54,3,3,1,2,0,1184000.0
120.0,4,3,0,99,99,444000.0
348.0,10,10,1,17,2,499500.0
184.0,4,3,1,99,99,480260.0
362.5,9,4,0,5,0,1912900.0
171.5,4,3,2,99,99,666000.0
98.0,3,2,1,26,4,1110000.0
20.0,0,0,0,3,0,1258000.0
214.0,4,4,1,99,99,673400.0
319.87,14,6,0,99,99,1110000.0
427.76,8,5,1,99,99,610500.0
460.45,6,5,4,4,0,6660000.0
220.0,3,2,0,99,99,444000.0
220.0,12,5,0,2,0,1554000.0
238.26,10,10,3,99,99,1221000.0
329.17,4,2,2,17,2,832500.0
300.0,6,2,1,99,99,481000.0
280.0,13,6,0,99,99,251600.0
289.45,9,3,0,2,0,1554000.0
393.0,5,5,5,99,99,2220000.0
314.0,4,1,1,14,2,2738000.0
106.0,3,1,1,16,2,333000.0
87.65,3,1,0,99,99,260000.0
315.0,6,4,1,99,99,791800.0
160.0,8,3,1,99,99,869500.0
200.0,0,0,0,99,99,2146000.0
232.53,3,3,1,99,99,499500.0
140.0,4,2,0,99,99,481000.0
453.0,5,3,2,3,0,3293000.0
0.0,0,0,0,99,99,2220000.0
160.0,5,3,1,99,99,588300.0
98.59,4,2,1,99,99,518000.0
400.0,6,3,2,99,99,1036000.0
392.63,7,8,1,99,99,1328300.0
270.0,4,4,3,99,99,600000.0
152.0,5,2,1,99,99,440000.0
300.0,5,6,1,99,99,1998000.0
150.0,3,2,1,99,99,240500.0
165.86,6,2,2,99,99,688200.0
250.0,4,2,1,99,99,603100.0
120.0,2,2,4,32,5,376500.0
960.0,4,5,1,99,99,1480000.0
382.65,5,4,2,2,0,2183000.0
187.09,6,2,0,99,99,370000.0
120.0,5,3,2,99,99,518000.0
228.0,5,5,2,99,99,1036000.0
336.0,8,1,0,99,99,1036000.0
133.68,4,2,0,9,1,442150.0
141.0,4,3,1,99,99,462500.0
95.0,5,1,0,99,99,288600.0
199.37,6,2,0,99,99,1480000.0
236.0,4,2,1,99,99,1128500.0
110.0,3,3,0,99,99,370000.0
240.0,6,3,1,99,99,547600.0
309.0,4,3,2,3,0,2183000.0
242.3,0,0,0,99,99,397846.0
460.0,16,16,1,99,99,473600.0
92.3,0,0,0,99,99,691493.0
116.0,2,2,1,99,99,481000.0
100.0,3,1,0,99,99,218300.0
216.0,9,6,0,99,99,425500.0
90.0,0,0,0,99,99,462500.0
311.73,4,3,4,2,0,2294000.0
280.0,0,0,0,99,99,1406000.0
227.5,0,0,0,1,0,2590000.0
100.0,2,1,0,17,2,148000.0
200.0,4,4,8,28,4,1842600.0
195.0,4,3,2,99,99,1665000.0
608.4,12,8,6,28,4,2479000.0
342.43,4,6,3,5,0,2960000.0
266.0,0,0,0,99,99,481000.0
100.0,2,3,1,26,4,555000.0
443.0,3,3,2,99,99,921300.0
174.35,5,3,1,17,2,259000.0
290.0,4,2,1,9,1,1032300.0
275.54,4,2,1,7,1,1554000.0
241.0,5,3,1,99,99,725200.0
347.0,7,4,1,99,99,839093.0
101.27,3,3,0,2,0,776994.0
0.0,0,1,0,99,99,5180000.0
330.0,3,3,0,99,99,1221000.0
271.68,6,4,1,5,0,1017500.0
90.0,3,3,1,16,2,333000.0
1646.73,0,0,0,99,99,1794500.0
300.0,6,5,4,5,0,4625000.0
67.3,2,1,1,99,99,266400.0
257.0,6,3,1,7,1,1073000.0
270.0,7,2,1,99,99,684500.0
92.0,3,2,0,33,5,333000.0
157.0,5,2,1,99,99,1036000.0
238.0,6,4,1,22,3,795500.0
354.0,5,4,2,99,99,5550000.0
60.0,4,2,0,99,99,444000.0
180.0,6,3,0,99,99,584600.0
160.0,3,2,0,99,99,280000.0
450.0,8,5,2,99,99,1476300.0
257.9,3,2,0,99,99,1200000.0
220.0,4,4,0,99,99,777000.0
180.0,0,0,0,3,0,1665000.0
400.0,6,5,2,99,99,1572500.0
110.0,3,3,2,99,99,758500.0
120.0,4,1,0,99,99,135000.0
156.0,4,2,0,99,99,610500.0
450.0,12,6,1,99,99,721500.0
160.0,4,4,1,99,99,329300.0
100.0,3,2,1,99,99,814000.0
210.0,5,4,2,23,3,1073000.0
350.0,8,5,1,19,3,518000.0
170.0,4,2,0,16,2,240500.0
223.0,5,4,2,99,99,1683500.0
95.8,4,2,0,16,2,407000.0
328.96,5,3,2,1,0,2294000.0
400.0,3,4,1,99,99,1017500.0
517.0,9,5,4,4,0,4495315.0
0.0,5,5,1,99,99,370000.0
200.0,4,2,0,99,99,370000.0
205.26,6,4,1,99,99,1110000.0
400.0,5,5,2,99,99,703000.0
280.0,5,3,0,99,99,1480000.0
240.0,9,3,1,17,2,962000.0
200.0,5,3,0,99,99,740000.0
600.0,7,5,1,17,2,506900.0
318.0,0,0,0,34,5,629000.0
100.0,0,0,0,99,99,351500.0
510.0,8,8,1,99,99,2405000.0
130.0,0,0,0,99,99,582750.0
128.0,3,2,0,99,99,250000.0
76.79,0,0,0,99,99,499500.0
234.0,3,3,1,99,99,514300.0
200.0,4,2,0,99,99,1184000.0
285.0,5,4,2,5,0,1369000.0
240.0,3,2,3,5,0,2960000.0
200.0,4,2,0,99,99,300000.0
280.0,8,5,0,16,2,629000.0
382.0,0,0,0,4,0,2867500.0
1200.0,4,4,10,32,5,3515000.0
90.0,6,2,2,99,99,480630.0
225.06,0,0,0,99,99,851000.0
150.0,4,3,0,99,99,1110000.0
0.0,0,0,0,99,99,203500.0
106.86,3,2,2,26,4,703000.0
128.0,6,3,1,99,99,555000.0
200.0,4,2,0,99,99,1295000.0
471.75,6,4,1,99,99,999000.0
331.0,4,5,2,26,4,1365300.0
206.0,4,2,1,99,99,481000.0
50.0,4,1,0,99,99,77700.0
336.67,6,5,1,99,99,592000.0
110.11,3,2,0,17,2,240500.0
207.7,7,2,0,99,99,625300.0
299.14,6,3,1,99,99,906500.0
350.0,6,6,2,99,99,1184000.0
90.0,3,4,1,99,99,481000.0
685.58,6,2,1,99,99,1665000.0
249.87,4,5,0,99,99,457875.0
359.82,8,7,6,99,99,1069300.0
42.3,0,0,0,14,2,136900.0
0.0,0,0,0,3,0,925000.0
262.0,0,0,0,99,99,610500.0
200.0,4,3,2,22,3,1739000.0
378.1,0,0,0,99,99,1461500.0
240.0,7,4,1,99,99,666000.0
300.0,5,3,0,3,0,1961000.0
130.0,5,2,0,99,99,444000.0
200.0,4,2,0,99,99,307100.0
120.0,4,2,0,99,99,333000.0
559.84,5,2,1,3,0,810300.0
557.0,6,6,1,99,99,1776000.0
72.0,3,2,0,8,1,536500.0
164.7,4,2,0,20,3,621600.0
316.11,9,5,1,17,2,832500.0
98.0,2,1,0,17,2,444000.0
290.65,6,8,0,99,99,925000.0
300.0,4,3,1,5,0,2331000.0
224.0,7,4,0,19,3,481000.0
310.0,8,5,0,99,99,1032300.0
123.0,2,2,0,7,1,518000.0
74.86,3,2,1,20,3,777000.0
140.0,3,2,1,99,99,303400.0
200.0,5,3,0,20,3,333000.0
108.0,5,5,1,99,99,499500.0
180.0,0,0,0,99,99,450000.0
150.0,2,2,1,99,99,455100.0
300.0,6,3,0,99,99,140600.0
438.0,8,6,1,99,99,925000.0
203.0,5,4,2,99,99,1069300.0
232.0,6,4,4,99,99,16379160.0
206.19,5,2,1,99,99,1291300.0
220.0,3,1,0,99,99,499500.0
143.0,2,2,0,99,99,81400.0
300.0,3,4,2,99,99,432900.0
356.0,9,5,0,99,99,1073000.0
170.0,3,3,0,99,99,1054500.0
162.62,5,3,0,99,99,300000.0
170.0,5,2,1,99,99,444000.0
260.0,5,5,1,20,3,795500.0
241.0,4,3,1,99,99,1332000.0
141.43,4,3,2,99,99,518000.0
203.0,3,3,2,5,0,1480000.0
231.5,4,3,1,99,99,1110000.0
120.0,3,2,0,99,99,166500.0
249.0,5,4,2,5,0,1406000.0
80.0,2,1,0,14,2,407000.0
160.0,4,3,1,99,99,684500.0
464.96,5,5,2,99,99,1850000.0
204.81,4,3,3,33,5,917600.0
124.0,3,2,0,99,99,518000.0
0.0,3,3,1,16,2,518000.0
360.0,8,4,1,17,2,1258000.0
265.0,6,4,0,99,99,588300.0
101.0,3,3,0,99,99,444000.0
94.4,3,2,1,99,99,330000.0
110.0,1,1,1,5,0,1406000.0
145.0,3,1,1,99,99,684500.0
145.3,3,2,1,99,99,135000.0
380.11,13,6,1,99,99,943500.0
406.39,10,5,2,33,5,1110000.0
400.0,0,0,1,16,2,999000.0
108.5,4,2,0,99,99,444000.0
278.0,4,5,2,5,0,1110000.0
