Área Total log,Dormitorios,Baños,Estacionamiento,Zona_num,Municipio_num,Precio Venta log,Enlaces
4.584967478670572,2,0,0,53,8,12.480673277818179,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-chancay-huaral-2-dormitorios-145460193
4.59511985013459,3,0,0,41,6,12.235636302128867,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-villa-el-salvador-lima-3-dormitorios-145084702
4.59511985013459,3,2,1,32,5,12.987690762404629,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-mariscal-caceres-san-juan-de-lurigancho-3-dormitorios-145670880
4.59511985013459,7,5,1,35,4,13.036807667689546,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-san-martin-de-porres-lima-5-a-mas-dormitorios-145722161
4.59511985013459,6,3,1,5,4,12.506551242106323,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-villa-club-carabayllo-5-a-mas-dormitorios-145081636
4.59511985013459,7,4,1,16,3,13.77946982331562,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-la-victoria-lima-5-a-mas-dormitorios-145615195
4.59511985013459,7,4,1,16,3,13.77946982331562,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-la-victoria-lima-5-a-mas-dormitorios-145783938
4.605170185988092,3,2,1,5,4,12.48332931179837,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-villa-club-carabayllo-3-dormitorios-143833737
4.605170185988092,3,4,0,3,8,13.57848484376595,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-tejadita-barranco-3-dormitorios-145457452
4.605170185988092,3,2,1,39,8,13.62197556493531,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-santiago-de-surco-lima-3-dormitorios-145173687
4.61512051684126,6,3,0,11,4,12.545668569783919,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-comas-lima-5-a-mas-dormitorios-144805857
4.61512051684126,1,0,1,11,4,12.359227115018937,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-comas-lima-1-dormitorio-144682365
4.61512051684126,3,2,0,21,8,13.161586013632684,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-miraflores-lima-3-dormitorios-145300514
4.61512051684126,3,3,2,52,8,13.184400648021263,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-asia-canete-3-dormitorios-145269106
4.61512051684126,6,3,1,6,3,13.591117476312084,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-lima-cercado-lima-5-a-mas-dormitorios-145722758
4.61512051684126,4,4,1,52,8,13.850878667052065,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-las-palmas-asia-4-dormitorios-145080458
4.61512051684126,8,3,0,41,6,12.8700510227891,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-sc3-gr12-villa-el-salvador-5-a-mas-dormitorios-144155191
4.61512051684126,3,3,2,52,8,14.141211419624977,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-san-antonio-miraflores-3-dormitorios-143985426
4.61512051684126,3,2,0,15,8,12.96372162780354,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-la-capilla-la-molina-3-dormitorios-145527256
4.61512051684126,4,2,2,15,8,14.018656278931429,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-la-molina-lima-4-dormitorios-145440680
4.61512051684126,1,0,0,11,4,12.533579815765737,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-comas-lima-1-dormitorio-4679668
4.61512051684126,2,2,0,22,5,12.392556361841777,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-pachacamac-villa-el-salvador-2-dormitorios-145102545
4.61512051684126,4,2,2,52,8,13.161316747132233,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-la-encontrada-asia-4-dormitorios-143782694
4.61512051684126,2,2,0,6,3,12.598118111678868,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-centro-de-lima-lima-cercado-2-dormitorios-143762531
4.61512051684126,4,3,2,43,7,13.4090464510229,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-callao-lima-4-dormitorios-144756660
4.61512051684126,2,0,0,41,6,12.459167155192379,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-villa-el-salvador-lima-2-dormitorios-145544272
4.61512051684126,26,10,0,16,3,13.794408466730427,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-la-victoria-lima-5-a-mas-dormitorios-145757600
4.61512051684126,20,12,0,42,6,13.73755009757506,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-villa-maria-del-triunfo-lima-5-a-mas-dormitorios-145423465
4.61512051684126,2,0,1,5,4,12.691583538230217,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-carabayllo-lima-2-dormitorios-142754549
4.61512051684126,4,3,2,31,8,14.602585599729897,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-san-isidro-lima-4-dormitorios-145526000
4.61512051684126,3,2,2,52,8,13.022545252064427,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-la-encontrada-asia-3-dormitorios-144713822
4.634728988229636,8,3,1,24,8,13.762901661709867,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-pueblo-libre-lima-5-a-mas-dormitorios-145548754
4.634728988229636,4,5,2,52,8,13.162066666406846,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-asia-canete-4-dormitorios-145434790
4.634728988229636,4,5,2,52,8,13.162066666406846,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-mala-canete-4-dormitorios-145434797
4.634728988229636,6,2,1,32,5,13.355492110449557,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-san-juan-de-lurigancho-lima-5-a-mas-dormitorios-145635176
4.634728988229636,4,4,2,7,5,12.929084406819374,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-nana-chaclacayo-4-dormitorios-142917484
4.634728988229636,3,2,1,21,8,13.776092785396061,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-miraflores-lima-3-dormitorios-145527732
4.634728988229636,4,4,2,52,8,13.192823704984052,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-asia-canete-4-dormitorios-145082703
4.6443908991413725,5,3,0,5,4,13.291263603053904,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-carabayllo-lima-5-a-mas-dormitorios-145081624
4.653960350157523,4,4,4,52,8,13.909821147435512,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-las-palmas-asia-4-dormitorios-144453645
4.653960350157523,3,2,0,33,6,13.416898414562016,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-san-juan-de-miraflores-lima-3-dormitorios-144998348
4.653960350157523,4,3,2,19,6,13.097293743750447,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-lurin-lima-4-dormitorios-143482948
4.663439094112067,3,3,1,36,8,13.304686600863562,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-san-miguel-lima-3-dormitorios-144316751
4.663439094112067,6,3,1,39,8,13.81451105863119,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-santiago-de-surco-lima-5-a-mas-dormitorios-144635489
4.663439094112067,4,5,2,7,5,13.091906231773164,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-chaclacayo-lima-4-dormitorios-143030145
